season,season_type,player_id,player_name,player_display_name,position,position_group,headshot_url,games,recent_team,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,fantasy_points,fantasy_points_ppr
2024,REG+POST,00-0024243,M.Lewis,Marcedes Lewis,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ppq07tipygpftz5csipx",1,CHI,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,1,2,0,0,0,1,1,1,0.0646047429181635,0,2,0.0384615384615385,0.00970873786407767,0.0644884241971621,0,0.2,1.2
2024,REG+POST,00-0026158,J.Flacco,Joe Flacco,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yxvyoeojkif7tnfviamc",7,IND,162,248,1761,12,7,18,123,3,3,2215,651,87,2.99938587216687,0,0.795033860045147,0.0801539626553393,9,26,0,1,1,2,-7.00213673635153,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,99.04,99.04
2024,REG+POST,00-0026300,J.Johnson,Josh Johnson,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gbaye18gptzb1jpyswv8",4,BAL,2,3,17,0,0,1,5,0,0,53,2,1,-1.80973551096395,0,0.320754716981132,,4,1,0,0,0,0,-3.56283131003147,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0.78,0.78
2024,REG+POST,00-0026498,M.Stafford,Matthew Stafford,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xdlnnbapdbk8trxqlasu",18,LA,385,588,4295,24,8,35,253,5,3,4511,1905,201,43.8026788674631,0,0.952117047217912,0.0833413732424926,34,45,0,3,0,10,-7.85427281572636,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,250.3,250.3
2024,REG+POST,00-0027973,A.Dalton,Andy Dalton,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/az1zo7fl2tozg50tgs0d",6,CAR,106,160,989,7,6,7,37,1,0,1062,459,50,-18.0958913262782,0,0.931261770244821,0.0282681455905481,11,34,0,0,0,2,-3.43167459384309,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,58.96,58.96
2024,REG+POST,00-0028118,T.Taylor,Tyrod Taylor,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xk8e04jdsvigd6fky3uy",2,NYJ,17,22,119,3,0,0,0,0,0,88,68,9,11.9040861275571,1,1.35227272727273,0.274118107686231,3,13,0,1,0,0,-0.676485965115717,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,20.06,20.06
2024,REG+POST,00-0028872,J.Hekker,Johnny Hekker,P,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bcl8kjfwubicyywpxfny",2,CAR,0,2,0,0,0,0,0,0,0,28,0,0,-5.7120347302407,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0,0
2024,REG+POST,00-0028899,R.McLeod,Rodney McLeod,FS,DB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ettne7rdpnkozuyhx8be",1,CLE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,,1,6,6
2024,REG+POST,00-0029263,R.Wilson,Russell Wilson,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/u36rhg0md8ey3b4khbre",12,PIT,234,365,2752,18,5,37,238,3,2,2912,1248,121,7.14991098204764,0,0.945054945054945,0.0910898196873096,46,161,2,2,2,16,-8.88160438771593,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,192.18,192.18
2024,REG+POST,00-0029604,K.Cousins,Kirk Cousins,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yt6n07jezvfmcsoq0j13",14,ATL,303,453,3508,18,16,28,201,7,2,3374,1687,163,22.0813880221903,0,1.03971547125074,0.0840490366894471,23,0,0,5,0,2,-16.7720963966299,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,176.32,176.32
2024,REG+POST,00-0029692,B.Anger,Bryan Anger,P,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kx1m6byniti4tkeiwkqk",2,DAL,1,2,4,0,0,0,0,0,0,11,0,0,-5.68702280893922,0,0.363636363636364,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0.16,0.16
2024,REG+POST,00-0029892,K.Juszczyk,Kyle Juszczyk,FB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mfhpygabawkeioplae7a",14,SF,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,5,26,1,1,1,1,-7.29005043319194,0,19,31,200,2,0,0,193,93,8,-0.0847567623614611,0,1.03626943005181,0.0776942355889724,0.0563997662185856,0.156021189736469,0,38.6,57.6
2024,REG+POST,00-0030035,A.Thielen,Adam Thielen,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pxehgo0l9xl03n7dronf",10,CAR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,48,62,615,5,0,0,692,152,28,40.4290831937767,0,0.888728323699422,0.201954397394137,0.258691588785047,0.484015708240738,0,91.5,139.5
2024,REG+POST,00-0030061,Z.Ertz,Zach Ertz,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xktmmeumuoglbuam75iz",20,WAS,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,84,116,809,8,1,0,857,226,51,45.5439300096454,2,0.943990665110852,0.189542483660131,0.187077057411046,0.415267665677928,0,132.9,216.9
2024,REG+POST,00-0030140,T.Way,Tress Way,P,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/n5nwpxqj5ex2pc2c2phx",1,WAS,1,1,23,0,0,0,0,0,0,16,7,1,3.98421560344286,0,1.4375,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0.92,0.92
2024,REG+POST,00-0030279,K.Allen,Keenan Allen,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lngo1onvkcqjnq7ozkuu",15,CHI,0,1,0,0,1,0,0,0,0,14,0,0,-5.9111632690765,0,0,,0,0,0,0,0,0,,0,70,121,744,7,1,0,1115,240,43,23.1648398955505,0,0.667264573991031,0.272522522522523,0.326596367896895,0.63740124131161,0,114.4,184.4
2024,REG+POST,00-0030431,R.Woods,Robert Woods,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ydjg5fylwkf5aaxiul6v",13,HOU,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,22,34,225,0,3,1,318,75,14,0.988420232077843,0,0.707547169811321,0.0792540792540793,0.087893864013267,0.180406823690406,0,20.5,42.5
2024,REG+POST,00-0030506,T.Kelce,Travis Kelce,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ilk4qbxxs6mt3v9zfvtg",19,KC,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,1,0,0,0,0,-0.092226896143984,0,110,151,998,4,2,1,999,426,53,32.5602550660249,0,0.998998998998999,0.237421383647799,0.241420976317061,0.525126758893641,0,121.9,231.9
2024,REG+POST,00-0030564,D.Hopkins,DeAndre Hopkins,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/viymeohipdn0voptrkzh",19,KC,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,59,88,639,6,1,0,966,113,38,12.9424121424075,1,0.661490683229814,0.138801261829653,0.215769488496761,0.359240534692212,0,101.9,160.9
2024,REG+POST,00-0030565,G.Smith,Geno Smith,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/izkm5yyxybb5uy5dkcgf",17,SEA,407,578,4320,21,15,50,338,4,0,3996,2181,209,24.5940963877961,0,1.08108108108108,0.109732391360429,53,272,2,4,0,17,1.24131504906109,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,266,266
2024,REG+POST,00-0030578,C.Patterson,Cordarrelle Patterson,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jktdrwmujfuqp94csnav",13,PIT,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,32,135,0,1,1,7,-7.84534724344177,0,12,14,80,1,0,0,42,56,5,-3.48669291491387,0,1.9047619047619,0.0693069306930693,0.0319391634980989,0.126317810488273,0,25.5,37.5
2024,REG+POST,00-0031235,O.Beckham,Odell Beckham,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ffmalg3wr7lwnsz59i7v",8,MIA,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,9,19,55,0,0,0,164,14,3,-11.2804725862304,0,0.335365853658537,0.0693430656934307,0.112098427887902,0.182483498061677,0,5.5,14.5
2024,REG+POST,00-0031236,B.Cooks,Brandin Cooks,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pjoksfxpbba4hevwpuop",10,DAL,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,3,-3,0,0,0,0,-2.82046763750259,0,26,54,259,3,0,0,634,55,19,-11.1227662865669,0,0.408517350157729,0.159763313609467,0.243752402921953,0.410271652459568,0,43.6,69.6
2024,REG+POST,00-0031237,T.Bridgewater,Teddy Bridgewater,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/q5p8afhezmpvc1xbwibf",1,DET,1,1,3,0,0,0,0,0,0,3,0,1,-0.131951791699976,0,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0.12,0.12
2024,REG+POST,00-0031280,D.Carr,Derek Carr,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qsz1pyrlu6bmvby6maaf",10,NO,189,279,2145,15,5,8,48,2,0,2178,1087,93,48.410375113159,1,0.984848484848485,0.122220041244703,17,71,1,1,0,4,-1.09444993169745,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,150.9,150.9
2024,REG+POST,00-0031299,J.Matthews,Jordan Matthews,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/b9rddikwsnwmfh9girgn",1,CAR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,0,1,0,0,0,0,16,0,0,-0.581935274414718,0,0,0.0344827586206897,0.0454545454545455,0.0835423197492163,0,0,0
2024,REG+POST,00-0031345,J.Garoppolo,Jimmy Garoppolo,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lbyjizqecoq4onrgectw",1,LA,27,41,334,2,1,3,15,0,0,221,232,16,3.02463218411804,0,1.51131221719457,0.0357131548142017,2,5,0,0,0,0,-1.98857976053841,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,19.86,19.86
2024,REG+POST,00-0031357,C.Goodwin,C.J. Goodwin,CB,DB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tcfvwabfull325uyjta1",1,DAL,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,0,1,0,0,0,0,7,0,0,-2.97731648164336,0,0,0.0208333333333333,0.0235690235690236,0.0477483164983165,0,0,0
2024,REG+POST,00-0031381,D.Adams,Davante Adams,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jweoujpjv9u2a8k7wnos",14,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,85,141,1063,8,0,0,1172,473,49,19.6790247390024,1,0.906996587030717,0.294979079497908,0.37444089456869,0.704577245444945,0,156.3,241.3
2024,REG+POST,00-0031408,M.Evans,Mike Evans,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vfsaie1uiokfczwv9p4d",15,TB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,81,117,1096,12,0,0,1337,255,60,48.630167432345,0,0.819745699326851,0.246835443037975,0.39404656646036,0.646085761079214,0,181.6,262.6
2024,REG+POST,00-0031428,A.Robinson,Allen Robinson,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fyukft9lraurbsq0laom",6,DET,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,3,7,30,0,0,0,51,4,3,1.33749401090005,0,0.588235294117647,0.0382513661202186,0.041429731925264,0.0863778615280127,0,3,6
2024,REG+POST,00-0031484,C.Manhertz,Chris Manhertz,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/edzj1uojuh7octginx1e",4,NYG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,3,4,30,1,0,0,15,19,2,2.54974747763481,0,2,0.0353982300884956,0.0183150183150183,0.0659178579532562,0,9,12
2024,REG+POST,00-0031503,J.Winston,Jameis Winston,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/chdeosreuupotgq0eqlm",11,CLE,181,296,2121,13,12,24,130,5,2,2640,765,103,-26.8449569391746,4,0.803409090909091,0.0474464476320873,25,83,1,0,0,17,16.7026754478575,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,131.14,131.14
2024,REG+POST,00-0031544,A.Cooper,Amari Cooper,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zmtzqznqui37unmo5xv9",16,BUF,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,50,93,588,4,0,0,1194,134,25,6.68901419695255,0,0.492462311557789,0.192946058091286,0.30694087403599,0.504277698962122,0,82.8,132.8
2024,REG+POST,00-0031549,N.Agholor,Nelson Agholor,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wyxfkarcjgqdz3pl8nnr",15,BAL,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,15,31,256,2,0,0,405,94,11,7.87888557975495,0,0.632098765432099,0.0754257907542579,0.114568599717115,0.193336705933367,0,37.6,52.6
2024,REG+POST,00-0031585,M.Pruitt,MyCole Pruitt,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jazo8egu5luwyxxcpjh8",6,PIT,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,6,10,40,1,0,0,33,16,2,-8.00059991175834,0,1.21212121212121,0.062111801242236,0.0253067484662577,0.110882425789734,0,10,16
2024,REG+POST,00-0031588,S.Diggs,Stefon Diggs,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/to2qwuffjnjlouctglsl",8,HOU,1,1,13,0,0,0,0,0,0,-4,17,1,2.76291913574096,0,0,,3,8,1,0,0,1,0.630191695468966,0,47,64,496,3,0,0,556,185,31,18.0810690174737,0,0.892086330935252,0.238805970149254,0.283528811830699,0.55667912350537,0,74.92,121.92
2024,REG+POST,00-0031595,M.Burton,Michael Burton,FB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/edfaq7s9wuzedbfcarrp",11,DEN,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,7,8,1,0,0,3,-1.04447184063611,0,10,10,65,1,0,0,24,41,3,4.4116564282449,0,2.70833333333333,0.0364963503649635,0.0148606811145511,0.065147002327631,0,19.3,29.3
2024,REG+POST,00-0031687,R.Mostert,Raheem Mostert,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ayii5q2am51xeipp1h8v",12,MIA,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,85,278,2,2,2,13,-30.1994221058003,0,19,23,161,0,0,0,14,146,10,11.9927581063918,0,11.5,0.0676470588235294,0.00684596577017115,0.106262764274414,0,51.9,70.9
2024,REG+POST,00-0031690,E.Tomlinson,Eric Tomlinson,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/i2n4shhc4sprxbsbhfcy",4,LAC,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,2,4,9,0,0,0,8,12,0,-1.82713368651678,0,1.125,0.0357142857142857,0.011444921316166,0.0615828734927447,0,0.9,2.9
2024,REG+POST,00-0031763,D.Carter,DeAndre Carter,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mh4cvggohuakwwhobzrk",5,CHI,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,9,14,72,0,0,0,155,32,3,-4.03774828871246,0,0.464516129032258,0.0886075949367089,0.109463276836158,0.209535686190374,0,7.2,16.2
2024,REG+POST,00-0031800,T.Heinicke,Taylor Heinicke,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fz9e0aufjyyo5raclwji",4,LAC,3,5,28,0,0,3,28,0,0,32,9,1,-5.95559958711965,0,0.875,-0.022387153592899,2,20,0,0,0,1,0.448356817476451,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,3.12,3.12
2024,REG+POST,00-0031941,J.Crowder,Jamison Crowder,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rfysbrjrvfdr72cx8who",6,WAS,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,12,18,101,2,0,0,138,24,5,3.6446956435046,0,0.731884057971015,0.0891089108910891,0.0961672473867596,0.200980439507365,0,22.1,34.1
2024,REG+POST,00-0032104,A.Abdullah,Ameer Abdullah,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/atwi5p12mlgnsl4y8cgt",13,LV,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,66,311,2,1,1,14,-7.58153822137156,0,40,47,261,3,0,0,31,252,16,11.8528834927293,0,8.41935483870968,0.100642398286938,0.00959158415841584,0.157677706341298,0,85.2,125.2
2024,REG+POST,00-0032128,C.Conley,Chris Conley,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mr4h7vx02uwpr7xlfk6y",7,SF,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,6,12,76,0,0,0,207,19,3,-1.89391662296839,0,0.367149758454106,0.0540540540540541,0.102475247524752,0.152813754348408,0,7.6,13.6
2024,REG+POST,00-0032141,G.Swaim,Geoff Swaim,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kecuhwgbqvlqt6gb0dz6",1,CLE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,1,7,0,0,0,2,5,0,0.31169758993201,0,3.5,0.024390243902439,0.0048661800486618,0.0399916918877218,0,0.7,1.7
2024,REG+POST,00-0032211,T.Lockett,Tyler Lockett,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yz9p4pfwr0iyakhnwj4z",17,SEA,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,49,74,600,2,0,0,783,134,36,12.3036886070825,0,0.766283524904215,0.130052724077329,0.193811881188119,0.330747402947676,0,72,121
2024,REG+POST,00-0032268,M.Mariota,Marcus Mariota,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/b9ribxqudeehvmjlw0va",5,WAS,34,44,364,4,0,3,29,0,0,408,107,22,19.8133516262931,0,0.892156862745098,0.261794504491972,20,93,1,1,0,7,-0.533214626451831,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,45.86,45.86
2024,REG+POST,00-0032381,T.Decker,Taylor Decker,T,OL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xg3blm0zbnyigvjs1yj5",1,DET,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,0,1,0,0,0,0,2,0,0,-0.367620860051829,0,0,0.037037037037037,0.0075187969924812,0.0608187134502924,0,0,0
2024,REG+POST,00-0032385,S.Shepard,Sterling Shepard,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dphqvpkeselgrselrvma",13,TB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,8,69,0,0,0,4,2.70103057916276,0,32,51,334,1,0,0,473,99,16,14.5654279738549,1,0.706131078224102,0.113333333333333,0.147904940587867,0.273533458411507,0,48.3,80.3
2024,REG+POST,00-0032392,A.Hooper,Austin Hooper,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hj0ybtjspne3t1cso961",17,NE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,45,59,476,3,2,1,386,225,25,12.7047326869698,0,1.23316062176166,0.118,0.113063854715876,0.256144698301113,0,63.6,108.6
2024,REG+POST,00-0032394,N.Vannett,Nick Vannett,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/srrlkx2mydsb8gfco6fp",12,TEN,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,17,20,135,3,0,0,22,110,7,1.82645694207167,0,6.13636363636364,0.0527704485488127,0.00738502853306479,0.0843251927963644,0,31.5,48.5
2024,REG+POST,00-0032399,M.Killebrew,Miles Killebrew,SS,DB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hadxrgt3tjv3ceaougsj",1,PIT,0,1,0,0,0,0,0,0,0,14,0,0,-2.67772018973483,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0,0
2024,REG+POST,00-0032434,B.Allen,Brandon Allen,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xn9eheiy6kty4movmlak",3,SF,17,30,199,1,2,2,2,2,1,241,116,8,-12.3541775473619,0,0.825726141078838,0.00466248925067349,3,4,0,0,0,0,-0.990277614444494,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,6.36,6.36
2024,REG+POST,00-0032464,K.Raymond,Kalif Raymond,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hogsyuf9rqnzydmhbsht",11,DET,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,2,0,0,0,0,1,-0.983896369696595,0,20,25,252,2,0,0,189,161,12,16.5408248789644,0,1.33333333333333,0.0841750841750842,0.0963793982661907,0.19372820504896,1,43.2,63.2
2024,REG+POST,00-0032688,R.Chosen,Robbie Chosen,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hkcncqfwusv19fah3mbt",1,MIA,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,4,5,0,0,0,47,1,0,-8.40638242330169,0,0.106382978723404,0.108108108108108,0.155629139072848,0.271102559513156,0,0.5,1.5
2024,REG+POST,00-0032764,D.Henry,Derrick Henry,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/m7bv3lv9puapabltvykk",19,BAL,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,367,2191,19,3,1,106,47.4913418960885,0,19,24,193,2,0,0,-9,216,11,7.71945469874357,0,-21.4444444444444,0.062992125984252,-0.00294695481335953,0.0924253206070263,0,362.4,381.4
2024,REG+POST,00-0032775,D.Robinson,Demarcus Robinson,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lakf0xue1qqb7ed4p6ge",19,LA,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,35,73,602,7,0,0,1145,79,31,15.5326965425013,0,0.525764192139738,0.119476268412439,0.245866437620786,0.351320908953208,0,102.2,137.2
2024,REG+POST,00-0032918,C.Ham,C.J. Ham,FB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/a23fezyvrzsse3q8yuxi",6,MIN,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,2,10,1,0,0,1,1.45819363355986,0,6,7,43,0,1,1,6,32,1,-4.18344640685245,0,7.16666666666667,0.0409356725146199,0.00416956219596942,0.0643222023091084,0,9.3,15.3
2024,REG+POST,00-0032943,R.Dixon,Riley Dixon,P,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tmj23do0dxjssrdr4vjy",2,DEN,2,2,18,0,0,0,0,0,0,10,8,1,1.59199802367948,0,1.8,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0.72,0.72
2024,REG+POST,00-0032950,C.Wentz,Carson Wentz,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jtwkpwc18ivthztykkc8",2,KC,12,19,118,0,0,4,22,0,0,125,68,5,-6.75574821368931,0,0.944,0.0214476551158099,3,0,0,0,0,0,-3.54260906367563,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,4.72,4.72
2024,REG+POST,00-0033009,T.Boyd,Tyler Boyd,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ttifog0hjxprlhkagugu",15,TEN,0,1,0,0,0,0,0,0,0,24,0,0,-0.434416036820039,0,0,,1,3,0,0,0,1,0.874165728571825,0,39,57,390,0,0,0,420,189,20,3.82587368983872,0,0.928571428571429,0.132250580046404,0.120378331900258,0.282640702399786,0,39.3,78.3
2024,REG+POST,00-0033040,T.Hill,Tyreek Hill,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gdwjlpbkenmnsibawkht",17,MIA,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,8,53,0,0,0,2,-1.23606371856295,0,81,122,959,6,0,0,1369,292,54,28.0336979962611,0,0.700511322132944,0.214788732394366,0.379224376731302,0.587640162303461,0,137.2,218.2
2024,REG+POST,00-0033045,E.Elliott,Ezekiel Elliott,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/d4yr6htg4dbs0bgcfqnd",15,DAL,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,74,226,3,1,1,14,-16.1425326355093,0,12,15,69,0,0,0,-27,97,3,-0.817253085296165,0,-2.55555555555556,0.0442477876106195,-0.0105017502917153,0.0590204562117285,0,45.5,57.5
2024,REG+POST,00-0033077,D.Prescott,Dak Prescott,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xmtaggdnhuyl4pdwtv8j",8,DAL,185,286,1978,11,8,21,112,4,1,2270,939,87,-7.36738597291867,0,0.87136563876652,0.0499790895255701,13,54,1,0,0,5,4.51299245579867,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,116.52,116.52
2024,REG+POST,00-0033090,H.Henry,Hunter Henry,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sdjob9akppefyo7py5tj",16,NE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,66,97,674,2,0,0,682,268,40,24.1986549830088,0,0.988269794721408,0.205508474576271,0.199648711943794,0.448016810225063,0,79.4,145.4
2024,REG+POST,00-0033106,J.Goff,Jared Goff,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jxyaiwwkabzmmphouxil",18,DET,413,579,4942,38,15,33,250,7,1,3737,2788,253,163.061802032462,1,1.32245116403532,0.178983907660783,36,63,0,0,0,10,-1.44671620987436,0,1,1,7,1,0,0,5,2,1,1.72411598067265,0,1.4,0.0526315789473684,0.0632911392405063,0.123251165889407,0,332.68,333.68
